 This is the file containing the values of density, average velocity and tempera
 ture, and the time stamp:
 Time, Ndens, Ubar, Vbar, Wbar, T, Tx, Ty, Tz, 
 mom3u, mom3v, mom3w, mom4u, mom4v, mom4w, mom5u, mom5v, mom5w, mom6u, mom6v, mo
 m6w
      0.0065000000 ,      4.0000006806 ,      0.3750131839 ,     -0.0000000098 ,     -0.0000000098 ,      0.2562392993 ,      0.0960402306 ,      0.0800995344 ,      0.0800995344 ,     -0.0113207287 ,      0.0000000004 ,      0.0000000004 ,      0.0575831004 ,      0.0464054363 ,      0.0464054363 ,     -0.0133230229 ,      0.0000000006 ,      0.0000000006 ,      0.0382641732 ,      0.0305657394 ,      0.0305657394
      0.0066500000 ,      4.0000006896 ,      0.3750132183 ,     -0.0000000100 ,     -0.0000000100 ,      0.2562391896 ,      0.0958772225 ,      0.0801809836 ,      0.0801809836 ,     -0.0112194111 ,      0.0000000004 ,      0.0000000004 ,      0.0574477898 ,      0.0464500723 ,      0.0464500723 ,     -0.0131971820 ,      0.0000000006 ,      0.0000000006 ,      0.0381525581 ,      0.0305832448 ,      0.0305832448
      0.0068000000 ,      4.0000006985 ,      0.3750132524 ,     -0.0000000101 ,     -0.0000000101 ,      0.2562390822 ,      0.0957167478 ,      0.0802611672 ,      0.0802611672 ,     -0.0111188281 ,      0.0000000004 ,      0.0000000004 ,      0.0573147295 ,      0.0464940021 ,      0.0464940021 ,     -0.0130723989 ,      0.0000000006 ,      0.0000000006 ,      0.0380428350 ,      0.0306004539 ,      0.0306004539
      0.0069500000 ,      4.0000007071 ,      0.3750132860 ,     -0.0000000103 ,     -0.0000000103 ,      0.2562389772 ,      0.0955587664 ,      0.0803401054 ,      0.0803401054 ,     -0.0110189785 ,      0.0000000004 ,      0.0000000004 ,      0.0571838812 ,      0.0465372368 ,      0.0465372368 ,     -0.0129486681 ,      0.0000000006 ,      0.0000000006 ,      0.0379349714 ,      0.0306173713 ,      0.0306173713
      0.0071000000 ,      4.0000007157 ,      0.3750133194 ,     -0.0000000105 ,     -0.0000000105 ,      0.2562388745 ,      0.0954032387 ,      0.0804178179 ,      0.0804178179 ,     -0.0109198606 ,      0.0000000004 ,      0.0000000004 ,      0.0570552072 ,      0.0465797878 ,      0.0465797878 ,     -0.0128259839 ,      0.0000000006 ,      0.0000000006 ,      0.0378289354 ,      0.0306340017 ,      0.0306340017
      0.0072500000 ,      4.0000007239 ,      0.3750133523 ,     -0.0000000106 ,     -0.0000000106 ,      0.2562387740 ,      0.0952501261 ,      0.0804943240 ,      0.0804943240 ,     -0.0108214730 ,      0.0000000004 ,      0.0000000004 ,      0.0569286705 ,      0.0466216657 ,      0.0466216657 ,     -0.0127043404 ,      0.0000000006 ,      0.0000000006 ,      0.0377246957 ,      0.0306503497 ,      0.0306503497
      0.0074000000 ,      4.0000007320 ,      0.3750133850 ,     -0.0000000108 ,     -0.0000000108 ,      0.2562386757 ,      0.0950993902 ,      0.0805696427 ,      0.0805696427 ,     -0.0107238139 ,      0.0000000004 ,      0.0000000004 ,      0.0568042346 ,      0.0466628815 ,      0.0466628815 ,     -0.0125837318 ,      0.0000000006 ,      0.0000000006 ,      0.0376222216 ,      0.0306664197 ,      0.0306664197
      0.0075500000 ,      4.0000007399 ,      0.3750134173 ,     -0.0000000109 ,     -0.0000000109 ,      0.2562385794 ,      0.0949509934 ,      0.0806437930 ,      0.0806437930 ,     -0.0106268816 ,      0.0000000004 ,      0.0000000004 ,      0.0566818637 ,      0.0467034456 ,      0.0467034456 ,     -0.0124641523 ,      0.0000000006 ,      0.0000000006 ,      0.0375214828 ,      0.0306822161 ,      0.0306822161
      0.0077000000 ,      4.0000007477 ,      0.3750134492 ,     -0.0000000111 ,     -0.0000000111 ,      0.2562384853 ,      0.0948048988 ,      0.0807167933 ,      0.0807167933 ,     -0.0105306741 ,      0.0000000004 ,      0.0000000004 ,      0.0565615227 ,      0.0467433685 ,      0.0467433685 ,     -0.0123455959 ,      0.0000000006 ,      0.0000000006 ,      0.0374224496 ,      0.0306977433 ,      0.0306977433
      0.0078500000 ,      4.0000007552 ,      0.3750134808 ,     -0.0000000113 ,     -0.0000000113 ,      0.2562383932 ,      0.0946610699 ,      0.0807886616 ,      0.0807886616 ,     -0.0104351894 ,      0.0000000004 ,      0.0000000004 ,      0.0564431770 ,      0.0467826603 ,      0.0467826603 ,     -0.0122280565 ,      0.0000000006 ,      0.0000000006 ,      0.0373250926 ,      0.0307130056 ,      0.0307130056
      0.0080000000 ,      4.0000007627 ,      0.3750135121 ,     -0.0000000114 ,     -0.0000000114 ,      0.2562383030 ,      0.0945194711 ,      0.0808594159 ,      0.0808594159 ,     -0.0103404254 ,      0.0000000004 ,      0.0000000004 ,      0.0563267928 ,      0.0468213312 ,      0.0468213312 ,     -0.0121115282 ,      0.0000000006 ,      0.0000000006 ,      0.0372293832 ,      0.0307280072 ,      0.0307280072
      0.0081500000 ,      4.0000007699 ,      0.3750135430 ,     -0.0000000116 ,     -0.0000000116 ,      0.2562382148 ,      0.0943800671 ,      0.0809290738 ,      0.0809290738 ,     -0.0102463801 ,      0.0000000004 ,      0.0000000004 ,      0.0562123366 ,      0.0468593910 ,      0.0468593910 ,     -0.0119960048 ,      0.0000000006 ,      0.0000000006 ,      0.0371352932 ,      0.0307427522 ,      0.0307427522
      0.0083000000 ,      4.0000007770 ,      0.3750135736 ,     -0.0000000117 ,     -0.0000000117 ,      0.2562381284 ,      0.0942428232 ,      0.0809976526 ,      0.0809976526 ,     -0.0101530510 ,      0.0000000004 ,      0.0000000004 ,      0.0560997757 ,      0.0468968495 ,      0.0468968495 ,     -0.0118814801 ,      0.0000000006 ,      0.0000000006 ,      0.0370427947 ,      0.0307572449 ,      0.0307572449
